Rank,Name,Frequency,Year
29,Mathew,384,1985
30,Bradley,349,1985
31,Simon,343,1985
32,Stephen,331,1985
33,Shane,308,1985
34,Alexander,295,1985
35,William,290,1985
36,Dean,288,1985
37,Joel,288,1985
38,Samuel,271,1985
39,Justin,229,1985
40,Richard,225,1985
41,Joseph,220,1985
42,Patrick,214,1985
43,Cameron,212,1985
44,Brett,207,1985
45,Craig,207,1985
46,Adrian,196,1985
47,Jonathan,193,1985
48,Shaun,189,1985
49,Jeremy,181,1985
50,Jamie,176,1985
51,Phillip,176,1985
52,Grant,175,1985
53,Sean,175,1985
54,Ben,157,1985
55,Todd,153,1985
56,Ashley,151,1985
57,Gregory,143,1985
58,Kyle,141,1985
59,Jacob,137,1985
60,Darren,131,1985
61,Trent,131,1985
62,Troy,130,1985
63,Ian,129,1985
64,George,124,1985
65,Blake,121,1985
66,Stuart,115,1985
67,Shannon,114,1985
68,Lachlan,107,1985
69,Martin,104,1985
70,Damien,103,1985
71,Brendon,102,1985
72,Dane,102,1985
73,Dylan,102,1985
74,Gavin,101,1985
75,Kevin,100,1985
76,Jay,97,1985
77,Edward,93,1985
78,Jeffrey,93,1985
79,Tristan,93,1985
80,Liam,91,1985
81,Brent,90,1985
82,Evan,86,1985
83,Jesse,86,1985
84,Lee,86,1985
85,Dale,85,1985
86,Rhys,85,1985
87,Wayne,82,1985
88,Jonathon,81,1985
89,Philip,81,1985
90,Raymond,81,1985
91,Danny,80,1985
92,Jared,78,1985
93,Allan,76,1985
94,Glenn,76,1985
95,Wade,76,1985
96,Corey,75,1985
97,Russell,75,1985
98,Neil,74,1985
99,Brenton,71,1985
100,Jordan,71,1985
1,Matthew,1415,1984
2,Daniel,1354,1984
3,Michael,1331,1984
4,Christopher,1314,1984
5,David,1060,1984
6,Andrew,1043,1984
7,Benjamin,953,1984
8,Adam,948,1984
9,Luke,869,1984
10,James,868,1984
11,Timothy,739,1984
12,Joshua,726,1984
13,Nathan,709,1984
14,Scott,613,1984
15,Mark,606,1984
16,Peter,574,1984
17,Robert,557,1984
18,Nicholas,547,1984
19,Ryan,509,1984
20,Steven,493,1984
21,Jason,492,1984
22,Paul,491,1984
23,John,470,1984
24,Aaron,439,1984
25,Anthony,428,1984
26,Mitchell,368,1984
27,Brendan,361,1984
28,Stephen,354,1984
29,Thomas,348,1984
30,Simon,337,1984
31,Bradley,335,1984
32,Shane,323,1984
33,Mathew,293,1984
34,William,286,1984
35,Brett,264,1984
36,Alexander,262,1984
37,Joel,257,1984
38,Justin,247,1984
39,Samuel,239,1984
40,Dean,238,1984
41,Joseph,231,1984
42,Craig,213,1984
43,Shaun,211,1984
44,Richard,206,1984
45,Phillip,203,1984
46,Cameron,193,1984
47,Adrian,191,1984
48,Jonathan,191,1984
49,Patrick,191,1984
50,Grant,190,1984
51,Sean,190,1984
52,Ben,180,1984
53,Gregory,176,1984
54,Jeremy,168,1984
55,Jamie,158,1984
56,Troy,157,1984
57,Ashley,156,1984
58,Todd,146,1984
59,Blake,143,1984
60,Stuart,142,1984
61,George,139,1984
62,Dane,137,1984
63,Gavin,131,1984
64,Jacob,131,1984
65,Damien,123,1984
66,Brenton,122,1984
67,Ian,122,1984
68,Trent,121,1984
69,Darren,119,1984
70,Kevin,118,1984
71,Brendon,113,1984
72,Evan,110,1984
73,Lee,110,1984
74,Martin,107,1984
75,Shannon,106,1984
76,Jay,104,1984
77,Glen,101,1984
78,Wayne,99,1984
79,Raymond,98,1984
80,Liam,94,1984
81,Brent,93,1984
82,Jeffrey,91,1984
83,Edward,90,1984
84,Philip,90,1984
85,Danny,85,1984
86,Glenn,85,1984
87,Jonathon,84,1984
88,Gary,79,1984
89,Corey,78,1984
90,Tristan,78,1984
91,Marc,77,1984
92,Tony,77,1984
93,Clinton,76,1984
94,Dylan,76,1984
95,Russell,76,1984
96,Brian,75,1984
97,Lucas,75,1984
98,Micheal,75,1984
99,Dale,74,1984
100,Rhys,73,1984
1,Michael,1438,1983
2,Matthew,1363,1983
3,Christopher,1299,1983
4,Daniel,1211,1983
5,David,1160,1983
6,Andrew,1026,1983
7,Benjamin,965,1983
8,Adam,951,1983
9,Luke,896,1983
10,James,839,1983
11,Joshua,757,1983
12,Nathan,714,1983
13,Peter,671,1983
14,Timothy,666,1983
15,Mark,614,1983
16,Robert,610,1983
17,Scott,575,1983
18,Nicholas,570,1983
19,John,568,1983
20,Paul,529,1983
21,Jason,526,1983
22,Steven,471,1983
23,Aaron,462,1983
24,Anthony,442,1983
25,Ryan,439,1983
26,Shane,378,1983
27,Stephen,376,1983
28,Mitchell,366,1983
29,Brendan,365,1983
30,Bradley,362,1983
31,Simon,343,1983
32,Mathew,321,1983
33,Thomas,286,1983
34,Brett,268,1983
35,Craig,253,1983
36,William,243,1983
37,Alexander,241,1983
38,Justin,239,1983
39,Joel,235,1983
40,Adrian,216,1983
41,Jonathan,202,1983
42,Richard,197,1983
43,Troy,194,1983
44,Samuel,192,1983
45,Joseph,188,1983
46,Grant,184,1983
47,Phillip,183,1983
48,Jeremy,181,1983
49,Gregory,178,1983
50,Dean,176,1983
51,Cameron,174,1983
52,Shaun,174,1983
53,Patrick,172,1983
54,Sean,166,1983
55,Ben,164,1983
56,Ian,148,1983
57,Jamie,145,1983
58,Blake,144,1983
59,Todd,137,1983
60,George,133,1983
61,Damien,131,1983
62,Trent,130,1983
63,Stuart,127,1983
64,Jacob,123,1983
65,Wayne,123,1983
66,Dane,120,1983
67,Shannon,116,1983
68,Ashley,115,1983
69,Philip,111,1983
70,Glen,110,1983
71,Darren,109,1983
72,Brent,108,1983
73,Jay,107,1983
74,Jonathon,107,1983
75,Martin,107,1983
76,Kevin,106,1983
77,Gavin,104,1983
78,Lee,104,1983
79,Brendon,103,1983
80,Clinton,102,1983
81,Glenn,98,1983
82,Edward,93,1983
83,Jeffrey,89,1983
84,Dylan,86,1983
85,Gary,85,1983
86,Ross,85,1983
87,Rodney,84,1983
88,Lachlan,83,1983
89,Liam,83,1983
90,Colin,81,1983
91,Dale,80,1983
92,Leigh,79,1983
93,Allan,78,1983
94,Chad,77,1983
95,Geoffrey,77,1983
96,Lucas,77,1983
97,Russell,77,1983
98,Brian,75,1983
99,Tony,73,1983
100,Alan,72,1983
1,Matthew,1377,1982
2,Michael,1358,1982
3,Daniel,1226,1982
4,Christopher,1195,1982
5,David,1160,1982
6,Andrew,1080,1982
7,Adam,1012,1982
8,Benjamin,948,1982
9,James,873,1982
10,Luke,869,1982
11,Nathan,760,1982
12,Timothy,727,1982
13,Peter,708,1982
14,Mark,689,1982
15,Robert,634,1982
16,Joshua,632,1982
17,Scott,601,1982
18,Paul,595,1982
19,Nicholas,581,1982
20,John,551,1982
21,Jason,541,1982
22,Steven,505,1982
23,Ryan,449,1982
24,Anthony,421,1982
25,Aaron,416,1982
26,Simon,387,1982
27,Stephen,383,1982
28,Shane,376,1982
29,Bradley,360,1982
30,Mathew,315,1982
31,Craig,302,1982
32,Justin,282,1982
33,Mitchell,271,1982
34,Brendan,267,1982
35,Joel,260,1982
36,Brett,255,1982
37,Alexander,242,1982
38,Thomas,228,1982
39,Grant,226,1982
40,Richard,220,1982
41,William,219,1982
42,Joseph,215,1982
43,Jonathan,214,1982
44,Adrian,208,1982
45,Dean,206,1982
46,Shaun,206,1982
47,Gregory,196,1982
48,Phillip,195,1982
49,Samuel,179,1982
50,Troy,173,1982
51,Cameron,171,1982
52,Jeremy,170,1982
53,Jamie,163,1982
54,Ben,161,1982
55,Sean,160,1982
56,Patrick,147,1982
57,Wayne,147,1982
58,Ian,144,1982
59,Damien,142,1982
60,Trent,142,1982
61,Stuart,139,1982
62,George,131,1982
63,Glenn,131,1982
64,Lee,130,1982
65,Martin,126,1982
66,Shannon,120,1982
67,Ashley,119,1982
68,Darren,112,1982
69,Jay,109,1982
70,Todd,109,1982
71,Gavin,104,1982
72,Geoffrey,104,1982
73,Glen,103,1982
74,Brendon,101,1982
75,Lucas,99,1982
76,Edward,97,1982
77,Jacob,96,1982
78,Dale,95,1982
79,Clinton,94,1982
80,Colin,94,1982
81,Jeffrey,93,1982
82,Blake,91,1982
83,Kevin,91,1982
84,Brian,88,1982
85,Jonathon,88,1982
86,Clint,87,1982
87,Allan,86,1982
88,Rodney,86,1982
89,Tony,86,1982
90,Philip,84,1982
91,Ross,84,1982
92,Chad,82,1982
93,Corey,81,1982
94,Dane,81,1982
95,Lachlan,81,1982
96,Tristan,81,1982
97,Russell,80,1982
98,Trevor,80,1982
99,Alan,77,1982
100,Raymond,77,1982
1,Michael,1396,1981
2,Daniel,1395,1981
3,David,1220,1981
4,Matthew,1218,1981
5,Andrew,1135,1981
6,Benjamin,1082,1981
7,Luke,1032,1981
8,Christopher,1005,1981
9,Adam,1001,1981
10,Nathan,855,1981
11,Peter,780,1981
12,Mark,779,1981
13,James,769,1981
14,Timothy,652,1981
15,Paul,626,1981
16,Robert,620,1981
17,Scott,611,1981
18,Jason,590,1981
19,John,564,1981
20,Nicholas,502,1981
21,Steven,493,1981
22,Anthony,468,1981
23,Joshua,440,1981
24,Aaron,415,1981
25,Stephen,391,1981
26,Ryan,384,1981
27,Bradley,382,1981
28,Shane,368,1981
29,Craig,344,1981
30,Simon,341,1981
31,Justin,324,1981
32,Mathew,301,1981
33,Brett,258,1981
34,Joel,236,1981
35,Richard,232,1981
36,Troy,228,1981
37,Gregory,227,1981
38,Shaun,221,1981
39,Dean,220,1981
40,Brendan,200,1981
41,Ben,198,1981
42,Alexander,196,1981
43,Jonathan,196,1981
44,William,196,1981
45,Damien,189,1981
46,Joseph,188,1981
47,Samuel,184,1981
48,Grant,183,1981
49,Ian,183,1981
50,Adrian,181,1981
51,Jamie,178,1981
52,Phillip,176,1981
53,Thomas,175,1981
54,Sean,174,1981
55,Trent,170,1981
56,Jeremy,165,1981
57,Patrick,165,1981
58,Darren,164,1981
59,Mitchell,163,1981
60,Cameron,154,1981
61,Gavin,147,1981
62,Wayne,147,1981
63,George,138,1981
64,Lee,137,1981
65,Todd,134,1981
66,Glen,130,1981
67,Ashley,129,1981
68,Martin,129,1981
69,Stuart,129,1981
70,Rodney,124,1981
71,Jay,119,1981
72,Dane,114,1981
73,Glenn,114,1981
74,Shannon,111,1981
75,Brian,106,1981
76,Chad,106,1981
77,Tony,104,1981
78,Lucas,102,1981
79,Jeffrey,99,1981
80,Philip,95,1981
81,Geoffrey,94,1981
82,Brent,93,1981
83,Dale,93,1981
84,Kevin,93,1981
85,Clinton,90,1981
86,Clint,89,1981
87,Colin,89,1981
88,Russell,85,1981
89,Jonathon,84,1981
90,Neil,84,1981
91,Micheal,81,1981
92,Raymond,81,1981
93,Alan,80,1981
94,Douglas,80,1981
95,Edward,79,1981
96,Leigh,77,1981
97,Damian,76,1981
98,Marc,76,1981
99,Trevor,75,1981
100,Brad,74,1981
1,Michael,1383,1980
2,Daniel,1282,1980
3,David,1189,1980
4,Andrew,1137,1980
5,Matthew,1137,1980
6,Benjamin,985,1980
7,Adam,957,1980
8,Christopher,918,1980
9,Luke,786,1980
10,Mark,779,1980
11,Peter,757,1980
12,Nathan,751,1980
13,James,743,1980
14,Timothy,697,1980
15,Paul,655,1980
16,Jason,634,1980
17,Scott,613,1980
18,Robert,570,1980
19,Anthony,536,1980
20,John,521,1980
21,Steven,460,1980
22,Nicholas,451,1980
23,Aaron,423,1980
24,Craig,398,1980
25,Stephen,392,1980
26,Shane,382,1980
27,Bradley,377,1980
28,Justin,372,1980
29,Joshua,350,1980
30,Simon,348,1980
31,Ryan,331,1980
32,Brett,311,1980
33,Troy,263,1980
34,Mathew,258,1980
35,Gregory,252,1980
36,Joel,236,1980
37,Dean,229,1980
38,Phillip,206,1980
39,Richard,202,1980
40,Alexander,199,1980
41,Jonathan,197,1980
42,Damien,195,1980
43,Adrian,194,1980
44,Jamie,194,1980
45,Thomas,194,1980
46,Joseph,192,1980
47,Ben,182,1980
48,Trent,178,1980
49,Cameron,175,1980
50,William,173,1980
51,Ian,170,1980
52,Grant,161,1980
53,Brendan,159,1980
54,Wayne,156,1980
55,Patrick,151,1980
56,Lee,149,1980
57,Darren,146,1980
58,Shaun,142,1980
59,Samuel,140,1980
60,Gavin,139,1980
61,Todd,137,1980
62,Glen,133,1980
63,Stuart,132,1980
64,Glenn,130,1980
65,Jeremy,122,1980
66,George,119,1980
67,Ashley,112,1980
68,Shannon,112,1980
69,Sean,111,1980
70,Lucas,110,1980
71,Jay,108,1980
72,Chad,107,1980
73,Rodney,106,1980
74,Brian,104,1980
75,Martin,102,1980
76,Kurt,101,1980
77,Clinton,100,1980
78,Christian,98,1980
79,Kevin,98,1980
80,Jeffrey,97,1980
81,Tony,96,1980
82,Damian,95,1980
83,Dane,93,1980
84,Geoffrey,92,1980
85,Trevor,88,1980
86,Philip,87,1980
87,Raymond,87,1980
88,Russell,87,1980
89,Edward,85,1980
90,Mitchell,84,1980
91,Dale,82,1980
92,Allan,81,1980
93,Alan,79,1980
94,Clint,79,1980
95,Colin,78,1980
96,Marc,76,1980
97,Neil,73,1980
98,Gary,71,1980
99,Ross,70,1980
100,Douglas,66,1980
1,Michael,1373,1979
2,Daniel,1226,1979
3,Matthew,1158,1979
4,David,1146,1979
5,Andrew,1112,1979
6,Benjamin,984,1979
7,Adam,885,1979
8,Christopher,842,1979
9,Mark,817,1979
10,Peter,755,1979
11,Nathan,734,1979
12,James,678,1979
13,Paul,655,1979
14,Luke,632,1979
15,Timothy,626,1979
16,Jason,601,1979
17,Scott,585,1979
18,Robert,565,1979
19,John,526,1979
20,Anthony,511,1979
21,Shane,461,1979
22,Steven,439,1979
23,Aaron,431,1979
24,Craig,403,1979
25,Bradley,378,1979
26,Nicholas,372,1979
27,Brett,358,1979
28,Stephen,350,1979
29,Simon,326,1979
30,Troy,293,1979
31,Ryan,283,1979
32,Justin,282,1979
33,Joshua,281,1979
34,Damien,259,1979
35,Mathew,256,1979
36,Gregory,243,1979
37,Phillip,221,1979
38,Richard,220,1979
39,Joel,208,1979
40,Trent,206,1979
41,Dean,202,1979
42,Ben,191,1979
43,Jamie,191,1979
44,Adrian,186,1979
45,Joseph,185,1979
46,William,184,1979
47,Darren,172,1979
48,Wayne,170,1979
49,Ian,167,1979
50,Alexander,163,1979
51,Brendan,163,1979
52,Grant,160,1979
53,Thomas,159,1979
54,Jonathan,153,1979
55,Sean,152,1979
56,Glenn,151,1979
57,Samuel,149,1979
58,Shaun,146,1979
59,Gavin,145,1979
60,Lee,144,1979
61,Stuart,141,1979
62,Jeremy,140,1979
63,Martin,137,1979
64,Patrick,137,1979
65,Todd,135,1979
66,Cameron,134,1979
67,Shannon,133,1979
68,George,132,1979
69,Glen,132,1979
70,Rodney,126,1979
71,Tony,118,1979
72,Geoffrey,110,1979
73,Ashley,105,1979
74,Damian,105,1979
75,Brian,104,1979
76,Philip,104,1979
77,Chad,103,1979
78,Ross,103,1979
79,Clinton,101,1979
80,Edward,101,1979
81,Jeffrey,100,1979
82,Jay,95,1979
83,Kevin,95,1979
84,Trevor,89,1979
85,Colin,88,1979
86,Dale,88,1979
87,Raymond,86,1979
88,Dane,85,1979
89,Alan,82,1979
90,Brent,82,1979
91,Mitchell,82,1979
92,Kurt,81,1979
93,Neil,80,1979
94,Gary,79,1979
95,Corey,77,1979
96,Christian,75,1979
97,Wade,75,1979
98,Danny,74,1979
99,Nigel,70,1979
100,Graham,69,1979
1,Michael,1347,1978
2,Matthew,1226,1978
3,David,1223,1978
4,Daniel,1154,1978
5,Andrew,1078,1978
6,Benjamin,1015,1978
7,Christopher,889,1978
8,Mark,888,1978
9,Adam,841,1978
10,Peter,735,1978
11,Paul,707,1978
12,Scott,684,1978
13,Nathan,664,1978
14,Jason,638,1978
15,Robert,586,1978
16,James,577,1978
17,John,545,1978
18,Steven,533,1978
19,Shane,522,1978
20,Luke,520,1978
21,Anthony,490,1978
22,Timothy,488,1978
23,Craig,453,1978
24,Bradley,432,1978
25,Stephen,404,1978
26,Aaron,357,1978
27,Brett,348,1978
28,Simon,337,1978
29,Nicholas,302,1978
30,Gregory,288,1978
31,Troy,287,1978
32,Mathew,262,1978
33,Joshua,257,1978
34,Justin,254,1978
35,Richard,228,1978
36,Trent,216,1978
37,Adrian,209,1978
38,Ryan,208,1978
39,Dean,204,1978
40,Jamie,202,1978
41,Joseph,202,1978
42,Darren,201,1978
43,Brendan,200,1978
44,Shaun,191,1978
45,Ian,184,1978
46,Damien,175,1978
47,William,175,1978
48,Grant,173,1978
49,Samuel,172,1978
50,Stuart,171,1978
51,Wayne,166,1978
52,Phillip,161,1978
53,George,157,1978
54,Rodney,157,1978
55,Ben,156,1978
56,Joel,156,1978
57,Alexander,154,1978
58,Shannon,154,1978
59,Jeremy,150,1978
60,Cameron,148,1978
61,Glenn,146,1978
62,Todd,144,1978
63,Sean,143,1978
64,Gavin,142,1978
65,Martin,135,1978
66,Glen,134,1978
67,Jonathan,125,1978
68,Lee,124,1978
69,Philip,120,1978
70,Thomas,119,1978
71,Patrick,118,1978
72,Brian,116,1978
73,Jeffrey,113,1978
74,Trevor,110,1978
75,Damian,108,1978
76,Chad,104,1978
77,Tony,99,1978
78,Colin,98,1978
79,Christian,97,1978
80,Kevin,95,1978
81,Neil,89,1978
82,Raymond,89,1978
83,Charles,88,1978
84,Clinton,87,1978
85,Geoffrey,87,1978
86,Jay,87,1978
87,Brent,85,1978
88,Alan,82,1978
89,Wesley,82,1978
90,Brendon,81,1978
91,Corey,81,1978
92,Edward,80,1978
93,Allan,79,1978
94,Ashley,79,1978
95,Gary,78,1978
96,Graham,78,1978
97,Russell,76,1978
98,Micheal,74,1978
99,Ross,73,1978
100,Wade,71,1978
1,Michael,1377,1977
2,Matthew,1339,1977
3,David,1326,1977
4,Daniel,1195,1977
5,Benjamin,1056,1977
6,Andrew,1045,1977
7,Mark,832,1977
8,Adam,808,1977
9,Christopher,772,1977
10,Jason,762,1977
11,Paul,743,1977
12,Peter,677,1977
13,Scott,676,1977
14,Nathan,645,1977
15,Robert,600,1977
16,James,563,1977
17,John,514,1977
18,Steven,512,1977
19,Bradley,511,1977
20,Craig,507,1977
21,Anthony,500,1977
22,Shane,476,1977
23,Timothy,445,1977
24,Stephen,439,1977
25,Luke,408,1977
26,Simon,391,1977
27,Brett,360,1977
28,Troy,338,1977
29,Justin,315,1977
30,Aaron,298,1977
31,Gregory,294,1977
32,Darren,273,1977
33,Joshua,265,1977
34,Richard,246,1977
35,Dean,234,1977
36,Adrian,230,1977
37,Trent,229,1977
38,Nicholas,226,1977
39,Mathew,221,1977
40,Jamie,218,1977
41,Phillip,200,1977
42,Grant,199,1977
43,Damien,189,1977
44,Shannon,188,1977
45,Ryan,185,1977
46,George,182,1977
47,Ian,181,1977
48,William,181,1977
49,Wayne,179,1977
50,Glenn,177,1977
51,Brendan,176,1977
52,Stuart,174,1977
53,Ben,172,1977
54,Joseph,172,1977
55,Rodney,171,1977
56,Glen,164,1977
57,Jeremy,158,1977
58,Gavin,157,1977
59,Sean,157,1977
60,Todd,157,1977
61,Alexander,150,1977
62,Samuel,148,1977
63,Cameron,143,1977
64,Thomas,136,1977
65,Jonathan,131,1977
66,Shaun,128,1977
67,Martin,125,1977
68,Philip,120,1977
69,Patrick,117,1977
70,Jeffrey,116,1977
71,Brian,115,1977
72,Christian,114,1977
73,Kevin,110,1977
74,Colin,109,1977
75,Neil,109,1977
76,Geoffrey,104,1977
77,Damian,103,1977
78,Lee,101,1977
79,Trevor,98,1977
80,Tony,97,1977
81,Corey,96,1977
82,Gary,94,1977
83,Chad,89,1977
84,Raymond,88,1977
85,Nigel,87,1977
86,Alan,85,1977
87,Ashley,85,1977
88,Joel,85,1977
89,Danny,80,1977
90,Russell,80,1977
91,Edward,77,1977
92,Allan,75,1977
93,Warren,74,1977
94,Micheal,73,1977
95,Ross,73,1977
96,Brendon,72,1977
97,Clinton,72,1977
98,Graham,72,1977
99,Kenneth,72,1977
100,Brent,70,1977
1,Michael,1425,1976
2,David,1280,1976
3,Matthew,1279,1976
4,Daniel,1148,1976
5,Andrew,1013,1976
6,Jason,921,1976
7,Benjamin,889,1976
8,Mark,838,1976
9,Adam,835,1976
10,Paul,831,1976
11,Christopher,821,1976
12,Scott,719,1976
13,Peter,683,1976
14,Robert,631,1976
15,Steven,568,1976
16,Anthony,560,1976
17,Nathan,534,1976
18,John,526,1976
19,Bradley,514,1976
20,Stephen,488,1976
21,James,479,1976
22,Craig,473,1976
23,Shane,470,1976
24,Timothy,456,1976
25,Brett,447,1976
26,Simon,415,1976
27,Luke,365,1976
28,Troy,365,1976
29,Justin,346,1976
30,Darren,340,1976
31,Gregory,320,1976
32,Richard,313,1976
33,Mathew,295,1976
34,Aaron,274,1976
35,Jamie,262,1976
36,Dean,249,1976
37,Nicholas,217,1976
38,Joshua,215,1976
39,Rodney,210,1976
40,Trent,207,1976
41,Brendan,201,1976
42,Adrian,196,1976
43,Phillip,195,1976
44,Glenn,189,1976
45,Wayne,188,1976
46,Stuart,187,1976
47,George,183,1976
48,Grant,181,1976
49,Ian,179,1976
50,Glen,178,1976
51,Damien,169,1976
52,Cameron,168,1976
53,Gavin,162,1976
54,William,162,1976
55,Joseph,152,1976
56,Sean,150,1976
57,Todd,147,1976
58,Jeremy,146,1976
59,Lee,145,1976
60,Ryan,145,1976
61,Shannon,144,1976
62,Ben,137,1976
63,Thomas,133,1976
64,Jeffrey,131,1976
65,Martin,131,1976
66,Colin,130,1976
67,Alexander,128,1976
68,Christian,125,1976
69,Damian,125,1976
70,Samuel,121,1976
71,Tony,119,1976
72,Patrick,116,1976
73,Brian,115,1976
74,Geoffrey,112,1976
75,Jonathan,108,1976
76,Nigel,107,1976
77,Gary,103,1976
78,Kevin,101,1976
79,Philip,98,1976
80,Ashley,97,1976
81,Warren,93,1976
82,Corey,92,1976
83,Shaun,90,1976
84,Raymond,89,1976
85,Alan,86,1976
86,Neil,81,1976
87,Graham,80,1976
88,Brad,79,1976
89,Malcolm,77,1976
90,Russell,77,1976
91,Brent,76,1976
92,Chad,76,1976
93,Brendon,74,1976
94,Micheal,73,1976
95,Dale,72,1976
96,Edward,72,1976
97,Wade,71,1976
98,Joel,69,1976
99,Kenneth,69,1976
100,Clinton,68,1976
1,Michael,1504,1975
2,Matthew,1429,1975
3,David,1361,1975
4,Daniel,1101,1975
5,Jason,1079,1975
6,Andrew,1061,1975
7,Paul,946,1975
8,Mark,909,1975
9,Christopher,900,1975
10,Adam,865,1975
11,Scott,847,1975
12,Peter,792,1975
13,Robert,656,1975
14,Benjamin,605,1975
15,John,592,1975
16,Anthony,589,1975
17,Craig,541,1975
18,Steven,537,1975
19,Shane,531,1975
20,James,505,1975
21,Stephen,499,1975
22,Bradley,482,1975
23,Nathan,442,1975
24,Simon,435,1975
25,Darren,431,1975
26,Brett,430,1975
27,Justin,425,1975
28,Troy,407,1975
29,Timothy,388,1975
30,Gregory,356,1975
31,Richard,335,1975
32,Dean,296,1975
33,Mathew,283,1975
34,Jamie,275,1975
35,Damien,243,1975
36,Nicholas,240,1975
37,Wayne,239,1975
38,Aaron,232,1975
39,Luke,229,1975
40,Sean,206,1975
41,Rodney,199,1975
42,Glenn,198,1975
43,Stuart,197,1975
44,Phillip,195,1975
45,Grant,188,1975
46,Adrian,183,1975
47,Joshua,183,1975
48,Ian,182,1975
49,Gavin,175,1975
50,George,174,1975
51,William,172,1975
52,Martin,164,1975
53,Glen,161,1975
54,Joseph,159,1975
55,Cameron,157,1975
56,Jeffrey,155,1975
57,Brendan,149,1975
58,Geoffrey,149,1975
59,Jeremy,149,1975
60,Lee,139,1975
61,Todd,139,1975
62,Brian,134,1975
63,Shannon,131,1975
64,Damian,130,1975
65,Ryan,127,1975
66,Patrick,122,1975
67,Trent,122,1975
68,Ashley,120,1975
69,Kevin,120,1975
70,Alexander,118,1975
71,Christian,118,1975
72,Jonathan,118,1975
73,Colin,117,1975
74,Tony,115,1975
75,Philip,111,1975
76,Samuel,111,1975
77,Thomas,108,1975
78,Nigel,100,1975
79,Chad,99,1975
80,Gary,99,1975
81,Raymond,97,1975
82,Graham,89,1975
83,Alan,86,1975
84,Shaun,85,1975
85,Edward,80,1975
86,Micheal,80,1975
87,Neil,80,1975
88,Warren,80,1975
89,Trevor,76,1975
90,Corey,75,1975
91,Malcolm,75,1975
92,Russell,75,1975
93,Brad,72,1975
94,Dale,72,1975
95,Douglas,69,1975
96,Allan,68,1975
97,Brendon,68,1975
98,Heath,68,1975
99,Kenneth,67,1975
100,Jay,64,1975
1,Michael,1564,1974
2,David,1546,1974
3,Matthew,1526,1974
4,Jason,1373,1974
5,Andrew,1182,1974
6,Mark,1074,1974
7,Paul,1060,1974
8,Daniel,998,1974
9,Christopher,997,1974
10,Scott,906,1974
11,Adam,853,1974
12,Peter,851,1974
13,Robert,737,1974
14,Craig,678,1974
15,John,666,1974
16,Anthony,631,1974
17,Shane,596,1974
18,Benjamin,568,1974
19,Darren,544,1974
20,Steven,541,1974
21,James,537,1974
22,Brett,514,1974
23,Stephen,501,1974
24,Bradley,479,1974
25,Simon,472,1974
26,Nathan,467,1974
27,Gregory,427,1974
28,Justin,398,1974
29,Troy,396,1974
30,Richard,395,1974
31,Timothy,388,1974
32,Nicholas,313,1974
33,Dean,297,1974
34,Damien,260,1974
35,Jamie,256,1974
36,Glenn,253,1974
37,Aaron,244,1974
38,Adrian,244,1974
39,Luke,240,1974
40,Rodney,240,1974
41,Mathew,239,1974
42,Wayne,233,1974
43,Phillip,226,1974
44,Sean,223,1974
45,Stuart,223,1974
46,Gavin,221,1974
47,Grant,216,1974
48,George,203,1974
49,Ian,200,1974
50,Glen,198,1974
51,William,196,1974
52,Brendan,184,1974
53,Martin,177,1974
54,Jeffrey,171,1974
55,Joseph,170,1974
56,Joshua,161,1974
57,Jeremy,152,1974
58,Geoffrey,151,1974
59,Todd,150,1974
60,Brian,148,1974
61,Cameron,148,1974
62,Christian,146,1974
63,Colin,146,1974
64,Damian,139,1974
65,Gary,135,1974
66,Raymond,135,1974
67,Philip,134,1974
68,Tony,134,1974
69,Alexander,130,1974
70,Kevin,130,1974
71,Patrick,129,1974
72,Nigel,127,1974
73,Lee,126,1974
74,Shannon,119,1974
75,Thomas,119,1974
76,Jonathan,115,1974
77,Edward,113,1974
78,Malcolm,106,1974
79,Trevor,104,1974
80,Samuel,103,1974
81,Warren,100,1974
82,Graham,99,1974
83,Ryan,95,1974
84,Trent,94,1974
85,Brendon,90,1974
86,Allan,89,1974
87,Dale,86,1974
88,Neil,83,1974
89,Ashley,80,1974
90,Russell,80,1974
91,Brent,79,1974
92,Chad,79,1974
93,Shaun,79,1974
94,Alan,75,1974
95,Julian,75,1974
96,Micheal,75,1974
97,Stewart,75,1974
98,Garry,74,1974
99,Kenneth,72,1974
100,Karl,71,1974
1,Jason,1680,1973
2,David,1590,1973
3,Michael,1555,1973
4,Matthew,1370,1973
5,Andrew,1269,1973
6,Mark,1104,1973
7,Paul,1045,1973
8,Scott,966,1973
9,Christopher,956,1973
10,Peter,885,1973
11,Adam,827,1973
12,Robert,762,1973
13,Craig,752,1973
14,Daniel,746,1973
15,John,741,1973
16,Shane,733,1973
17,Anthony,716,1973
18,James,611,1973
19,Darren,557,1973
20,Stephen,551,1973
21,Brett,530,1973
22,Steven,508,1973
23,Bradley,502,1973
24,Richard,470,1973
25,Simon,463,1973
26,Gregory,461,1973
27,Benjamin,424,1973
28,Troy,411,1973
29,Timothy,403,1973
30,Justin,347,1973
31,Jamie,325,1973
32,Nathan,320,1973
33,Rodney,309,1973
34,Glenn,279,1973
35,Wayne,278,1973
36,Mathew,270,1973
37,Dean,260,1973
38,Nicholas,251,1973
39,Stuart,236,1973
40,Gavin,232,1973
41,Grant,228,1973
