Rank,Name,Frequency,Year
22,Erin,275,1986
23,Katie,258,1986
24,Emily,257,1986
25,Jennifer,252,1986
26,Renee,245,1986
27,Kristy,239,1986
28,Tara,237,1986
29,Katherine,223,1986
30,Belinda,217,1986
31,Ashleigh,211,1986
32,Melanie,211,1986
33,Angela,208,1986
34,Alexandra,203,1986
35,Anna,200,1986
36,Ashley,197,1986
37,Natasha,193,1986
38,Brooke,191,1986
39,Vanessa,188,1986
40,Jenna,187,1986
41,Kelly,180,1986
42,Hayley,179,1986
43,Jade,177,1986
44,Alicia,176,1986
45,Chloe,176,1986
46,Cassandra,172,1986
47,Catherine,165,1986
48,Jacqueline,165,1986
49,Stacey,162,1986
50,Alison,159,1986
51,Sara,158,1986
52,Elise,148,1986
53,Rachael,148,1986
54,Bianca,147,1986
55,Katrina,147,1986
56,Courtney,146,1986
57,Claire,143,1986
58,Kathryn,143,1986
59,Joanne,138,1986
60,Hannah,137,1986
61,Sally,131,1986
62,Carly,130,1986
63,Sophie,130,1986
64,Christine,126,1986
65,Gemma,126,1986
66,Holly,123,1986
67,Louise,123,1986
68,Tegan,122,1986
69,Leah,117,1986
70,Simone,115,1986
71,Tiffany,113,1986
72,Naomi,105,1986
73,Victoria,102,1986
74,Fiona,101,1986
75,Kirsty,101,1986
76,Tamara,100,1986
77,Zoe,99,1986
78,Kimberley,98,1986
79,Aimee,97,1986
80,Ashlee,97,1986
81,Krystal,97,1986
82,Jodie,96,1986
83,Melinda,96,1986
84,Clare,94,1986
85,Kathleen,93,1986
86,Chantelle,90,1986
87,Kayla,90,1986
88,Tanya,90,1986
89,Alana,89,1986
90,Casey,83,1986
91,Lucy,82,1986
92,Julie,81,1986
93,Alice,80,1986
94,Alyce,80,1986
95,Leanne,78,1986
96,Candice,77,1986
97,Heather,77,1986
98,Karen,76,1986
99,Linda,76,1986
100,Amber,75,1986
1,Jessica,1136,1985
2,Sarah,967,1985
3,Rebecca,877,1985
4,Amanda,755,1985
5,Melissa,640,1985
6,Nicole,629,1985
7,Lauren,615,1985
8,Amy,601,1985
9,Emma,470,1985
10,Lisa,445,1985
11,Natalie,396,1985
12,Kate,391,1985
13,Kylie,391,1985
14,Samantha,383,1985
15,Michelle,372,1985
16,Laura,347,1985
17,Elizabeth,345,1985
18,Erin,326,1985
19,Jennifer,320,1985
20,Tara,298,1985
21,Renee,295,1985
22,Rachel,294,1985
23,Danielle,285,1985
24,Kelly,279,1985
25,Katherine,274,1985
26,Belinda,270,1985
27,Stephanie,269,1985
28,Katie,257,1985
29,Kristy,253,1985
30,Angela,243,1985
31,Megan,240,1985
32,Emily,239,1985
33,Hayley,237,1985
34,Stacey,224,1985
35,Alison,223,1985
36,Alicia,205,1985
37,Katrina,204,1985
38,Cassandra,197,1985
39,Melanie,197,1985
40,Alexandra,193,1985
41,Natasha,192,1985
42,Jacqueline,189,1985
43,Catherine,187,1985
44,Vanessa,184,1985
45,Brooke,180,1985
46,Jenna,177,1985
47,Anna,172,1985
48,Kathryn,164,1985
49,Jade,159,1985
50,Sally,158,1985
51,Claire,156,1985
52,Christine,146,1985
53,Rachael,146,1985
54,Louise,143,1985
55,Karina,134,1985
56,Fiona,130,1985
57,Ashley,129,1985
58,Ashleigh,126,1985
59,Leah,126,1985
60,Courtney,125,1985
61,Gemma,123,1985
62,Sophie,123,1985
63,Kimberley,122,1985
64,Tegan,122,1985
65,Bianca,120,1985
66,Jodie,120,1985
67,Hannah,119,1985
68,Kayla,118,1985
69,Tamara,113,1985
70,Naomi,112,1985
71,Holly,111,1985
72,Joanne,111,1985
73,Zoe,111,1985
74,Victoria,108,1985
75,Carly,105,1985
76,Krystal,105,1985
77,Tanya,102,1985
78,Jasmine,100,1985
79,Linda,100,1985
80,Sara,99,1985
81,Alana,97,1985
82,Candice,97,1985
83,Christina,97,1985
84,Julie,95,1985
85,Simone,94,1985
86,Casey,93,1985
87,Crystal,93,1985
88,Karen,93,1985
89,Lucy,93,1985
90,Amber,92,1985
91,Melinda,91,1985
92,Amelia,90,1985
93,Clare,90,1985
94,Chloe,88,1985
95,Maria,86,1985
96,Susan,86,1985
97,Chantelle,85,1985
98,Elise,85,1985
99,Julia,85,1985
100,Heidi,84,1985
1,Jessica,1002,1984
2,Sarah,948,1984
3,Rebecca,944,1984
4,Melissa,667,1984
5,Lauren,647,1984
6,Amanda,613,1984
7,Nicole,542,1984
8,Amy,541,1984
9,Lisa,539,1984
10,Michelle,468,1984
11,Erin,462,1984
12,Emma,456,1984
13,Kylie,418,1984
14,Kate,396,1984
15,Natalie,386,1984
16,Elizabeth,363,1984
17,Renee,337,1984
18,Laura,334,1984
19,Jennifer,323,1984
20,Samantha,321,1984
21,Angela,309,1984
22,Rachel,309,1984
23,Danielle,300,1984
24,Kristy,300,1984
25,Kelly,283,1984
26,Katie,273,1984
27,Tara,269,1984
28,Katherine,264,1984
29,Belinda,263,1984
30,Hayley,235,1984
31,Megan,225,1984
32,Emily,224,1984
33,Stephanie,217,1984
34,Melanie,216,1984
35,Alison,213,1984
36,Jade,195,1984
37,Brooke,191,1984
38,Catherine,190,1984
39,Alicia,186,1984
40,Cassandra,186,1984
41,Stacey,183,1984
42,Natasha,178,1984
43,Alexandra,175,1984
44,Louise,175,1984
45,Anna,173,1984
46,Katrina,171,1984
47,Vanessa,171,1984
48,Jacqueline,170,1984
49,Sally,156,1984
50,Jodie,153,1984
51,Kathryn,153,1984
52,Christine,150,1984
53,Leah,147,1984
54,Claire,146,1984
55,Holly,142,1984
56,Kimberley,141,1984
57,Alana,137,1984
58,Joanne,135,1984
59,Rachael,133,1984
60,Karen,131,1984
61,Karina,131,1984
62,Carly,130,1984
63,Fiona,130,1984
64,Tanya,125,1984
65,Crystal,122,1984
66,Naomi,122,1984
67,Melinda,120,1984
68,Courtney,116,1984
69,Leanne,116,1984
70,Sara,116,1984
71,Simone,116,1984
72,Bianca,115,1984
73,Gemma,114,1984
74,Hannah,110,1984
75,Julia,105,1984
76,Krystal,105,1984
77,Kellie,104,1984
78,Amber,103,1984
79,Casey,102,1984
80,Kim,99,1984
81,Candice,97,1984
82,Victoria,96,1984
83,Julie,95,1984
84,Tegan,93,1984
85,Linda,92,1984
86,Tamara,89,1984
87,Heidi,87,1984
88,Jenna,87,1984
89,Heather,86,1984
90,Kirsty,86,1984
91,Chantelle,84,1984
92,Skye,84,1984
93,Jane,82,1984
94,Kristie,82,1984
95,Aimee,80,1984
96,Felicity,80,1984
97,Kimberly,80,1984
98,Patricia,80,1984
99,Kristen,79,1984
100,Susan,78,1984
1,Rebecca,930,1983
2,Sarah,913,1983
3,Jessica,846,1983
4,Melissa,737,1983
5,Amanda,683,1983
6,Nicole,574,1983
7,Amy,552,1983
8,Michelle,542,1983
9,Lauren,525,1983
10,Emma,486,1983
11,Lisa,485,1983
12,Erin,455,1983
13,Natalie,422,1983
14,Kylie,413,1983
15,Kate,408,1983
16,Belinda,382,1983
17,Elizabeth,354,1983
18,Kristy,352,1983
19,Jennifer,347,1983
20,Angela,325,1983
21,Kelly,313,1983
22,Renee,310,1983
23,Rachel,300,1983
24,Laura,293,1983
25,Danielle,265,1983
26,Samantha,253,1983
27,Alison,249,1983
28,Melanie,241,1983
29,Hayley,235,1983
30,Katherine,235,1983
31,Megan,231,1983
32,Katie,230,1983
33,Emily,225,1983
34,Alicia,221,1983
35,Louise,216,1983
36,Cassandra,210,1983
37,Brooke,204,1983
38,Katrina,195,1983
39,Catherine,192,1983
40,Anna,191,1983
41,Stephanie,190,1983
42,Vanessa,187,1983
43,Stacey,181,1983
44,Natasha,172,1983
45,Jade,170,1983
46,Jodie,168,1983
47,Leah,168,1983
48,Jacqueline,161,1983
49,Joanne,158,1983
50,Kathryn,158,1983
51,Kimberley,157,1983
52,Carly,151,1983
53,Karen,149,1983
54,Tanya,148,1983
55,Sally,147,1983
56,Alexandra,145,1983
57,Rachael,140,1983
58,Leanne,137,1983
59,Crystal,132,1983
60,Naomi,129,1983
61,Tara,126,1983
62,Claire,125,1983
63,Bianca,123,1983
64,Amber,122,1983
65,Linda,121,1983
66,Kim,119,1983
67,Casey,118,1983
68,Alana,117,1983
69,Krystal,117,1983
70,Holly,115,1983
71,Julie,113,1983
72,Fiona,110,1983
73,Sara,109,1983
74,Simone,108,1983
75,Melinda,105,1983
76,Christine,103,1983
77,Clare,103,1983
78,Candice,99,1983
79,Kellie,98,1983
80,Julia,97,1983
81,Jane,93,1983
82,Susan,93,1983
83,Zoe,92,1983
84,Kristie,91,1983
85,Tracey,89,1983
86,Anita,88,1983
87,Tamara,88,1983
88,Shannon,87,1983
89,Skye,86,1983
90,Aimee,83,1983
91,Heather,82,1983
92,Olivia,82,1983
93,Chantelle,81,1983
94,Heidi,81,1983
95,Kristen,81,1983
96,Carla,80,1983
97,Peta,79,1983
98,Maria,78,1983
99,Diana,77,1983
100,Hannah,77,1983
1,Rebecca,1005,1982
2,Sarah,911,1982
3,Melissa,759,1982
4,Amanda,641,1982
5,Nicole,635,1982
6,Michelle,554,1982
7,Jessica,535,1982
8,Amy,516,1982
9,Emma,474,1982
10,Lisa,469,1982
11,Natalie,468,1982
12,Kristy,446,1982
13,Lauren,432,1982
14,Kylie,429,1982
15,Kate,424,1982
16,Kelly,416,1982
17,Belinda,407,1982
18,Jennifer,366,1982
19,Erin,364,1982
20,Elizabeth,359,1982
21,Angela,336,1982
22,Alison,286,1982
23,Samantha,274,1982
24,Katherine,272,1982
25,Danielle,266,1982
26,Melanie,262,1982
27,Renee,254,1982
28,Hayley,252,1982
29,Katrina,245,1982
30,Rachel,245,1982
31,Katie,233,1982
32,Brooke,231,1982
33,Megan,230,1982
34,Catherine,215,1982
35,Louise,213,1982
36,Laura,207,1982
37,Vanessa,194,1982
38,Anna,192,1982
39,Jodie,191,1982
40,Emily,185,1982
41,Karen,185,1982
42,Cassandra,183,1982
43,Joanne,180,1982
44,Kathryn,175,1982
45,Alicia,172,1982
46,Jacqueline,170,1982
47,Natasha,170,1982
48,Fiona,161,1982
49,Naomi,157,1982
50,Leanne,155,1982
51,Stacey,155,1982
52,Jade,154,1982
53,Sally,154,1982
54,Leah,152,1982
55,Claire,149,1982
56,Carly,146,1982
57,Tanya,142,1982
58,Christine,140,1982
59,Kim,140,1982
60,Rachael,135,1982
61,Alexandra,132,1982
62,Kellie,130,1982
63,Julie,128,1982
64,Stephanie,123,1982
65,Kimberley,122,1982
66,Kristen,122,1982
67,Amber,121,1982
68,Linda,117,1982
69,Maria,115,1982
70,Susan,115,1982
71,Sara,113,1982
72,Candice,112,1982
73,Casey,112,1982
74,Crystal,112,1982
75,Alana,110,1982
76,Melinda,110,1982
77,Bianca,105,1982
78,Jane,105,1982
79,Donna,103,1982
80,Simone,101,1982
81,Shannon,100,1982
82,Tracey,96,1982
83,Victoria,96,1982
84,Helen,95,1982
85,Tamara,94,1982
86,Jasmine,92,1982
87,Kathleen,91,1982
88,Sharon,91,1982
89,Julia,89,1982
90,Patricia,89,1982
91,Zoe,88,1982
92,Diana,86,1982
93,Heidi,85,1982
94,Peta,85,1982
95,Clare,84,1982
96,Kristie,83,1982
97,Anita,82,1982
98,Joanna,82,1982
99,Christina,81,1982
100,Suzanne,81,1982
1,Rebecca,1068,1981
2,Sarah,879,1981
3,Amanda,789,1981
4,Melissa,727,1981
5,Nicole,625,1981
6,Michelle,590,1981
7,Lisa,580,1981
8,Kristy,524,1981
9,Amy,480,1981
10,Belinda,468,1981
11,Kylie,464,1981
12,Emma,463,1981
13,Kelly,445,1981
14,Kate,435,1981
15,Natalie,411,1981
16,Lauren,399,1981
17,Elizabeth,356,1981
18,Erin,348,1981
19,Jennifer,335,1981
20,Renee,332,1981
21,Jessica,330,1981
22,Melanie,282,1981
23,Katrina,281,1981
24,Danielle,276,1981
25,Alison,275,1981
26,Brooke,274,1981
27,Rachel,265,1981
28,Samantha,262,1981
29,Angela,261,1981
30,Megan,249,1981
31,Catherine,247,1981
32,Karen,246,1981
33,Katherine,241,1981
34,Katie,241,1981
35,Laura,221,1981
36,Anna,215,1981
37,Tanya,207,1981
38,Kathryn,205,1981
39,Louise,198,1981
40,Natasha,198,1981
41,Jodie,188,1981
42,Kim,187,1981
43,Joanne,185,1981
44,Fiona,178,1981
45,Vanessa,176,1981
46,Sally,175,1981
47,Emily,172,1981
48,Leanne,172,1981
49,Christine,168,1981
50,Jacqueline,167,1981
51,Hayley,159,1981
52,Alicia,157,1981
53,Linda,156,1981
54,Stacey,154,1981
55,Cassandra,153,1981
56,Leah,147,1981
57,Tracey,147,1981
58,Naomi,143,1981
59,Carly,139,1981
60,Amber,138,1981
61,Jade,138,1981
62,Julie,138,1981
63,Rachael,135,1981
64,Melinda,134,1981
65,Claire,126,1981
66,Bianca,117,1981
67,Shannon,116,1981
68,Alana,115,1981
69,Alexandra,115,1981
70,Kristen,115,1981
71,Sara,115,1981
72,Jane,113,1981
73,Maria,108,1981
74,Kellie,107,1981
75,Susan,104,1981
76,Kristie,102,1981
77,Diana,101,1981
78,Heidi,101,1981
79,Tammy,98,1981
80,Donna,97,1981
81,Clare,96,1981
82,Candice,95,1981
83,Tamara,95,1981
84,Caroline,94,1981
85,Anita,92,1981
86,Sharon,92,1981
87,Simone,92,1981
88,Olivia,90,1981
89,Stephanie,89,1981
90,Zoe,89,1981
91,Sandra,88,1981
92,Helen,87,1981
93,Skye,87,1981
94,Kathleen,85,1981
95,Tania,83,1981
96,Victoria,83,1981
97,Julia,81,1981
98,Kirsty,79,1981
99,Tracy,79,1981
100,Mary,77,1981
1,Rebecca,1002,1980
2,Amanda,722,1980
3,Michelle,653,1980
4,Sarah,647,1980
5,Melissa,628,1980
6,Nicole,627,1980
7,Lisa,572,1980
8,Kristy,526,1980
9,Kelly,510,1980
10,Kylie,510,1980
11,Amy,455,1980
12,Belinda,453,1980
13,Emma,426,1980
14,Natalie,400,1980
15,Kate,368,1980
16,Renee,337,1980
17,Jennifer,336,1980
18,Elizabeth,332,1980
19,Alison,321,1980
20,Danielle,321,1980
21,Angela,317,1980
22,Rachel,303,1980
23,Lauren,288,1980
24,Melanie,263,1980
25,Samantha,252,1980
26,Joanne,250,1980
27,Katherine,249,1980
28,Vanessa,236,1980
29,Katrina,234,1980
30,Catherine,232,1980
31,Karen,231,1980
32,Brooke,226,1980
33,Jessica,222,1980
34,Fiona,214,1980
35,Jodie,208,1980
36,Anna,198,1980
37,Megan,197,1980
38,Louise,195,1980
39,Sally,190,1980
40,Tanya,189,1980
41,Kathryn,188,1980
42,Katie,188,1980
43,Erin,187,1980
44,Natasha,185,1980
45,Kim,184,1980
46,Stacey,181,1980
47,Leanne,167,1980
48,Naomi,165,1980
49,Julie,163,1980
50,Rachael,150,1980
51,Alexandra,148,1980
52,Linda,146,1980
53,Tracey,146,1980
54,Alicia,138,1980
55,Amber,135,1980
56,Christine,135,1980
57,Jacqueline,135,1980
58,Shannon,135,1980
59,Jane,133,1980
60,Laura,133,1980
61,Melinda,131,1980
62,Emily,130,1980
63,Kellie,128,1980
64,Donna,127,1980
65,Susan,124,1980
66,Jade,120,1980
67,Heidi,113,1980
68,Hayley,112,1980
69,Leah,112,1980
70,Maria,110,1980
71,Claire,109,1980
72,Cassandra,106,1980
73,Helen,105,1980
74,Suzanne,105,1980
75,Tammy,104,1980
76,Bianca,103,1980
77,Sharon,102,1980
78,Kristie,99,1980
79,Simone,99,1980
80,Kristen,93,1980
81,Tamara,92,1980
82,Sara,91,1980
83,Kirsty,90,1980
84,Clare,89,1980
85,Allison,87,1980
86,Deborah,87,1980
87,Peta,86,1980
88,Skye,86,1980
89,Carly,85,1980
90,Kathleen,85,1980
91,Stephanie,85,1980
92,Tania,85,1980
93,Victoria,85,1980
94,Caroline,82,1980
95,Mary,81,1980
96,Alana,80,1980
97,Olivia,80,1980
98,Jodi,76,1980
99,Julia,76,1980
100,Bronwyn,74,1980
1,Rebecca,887,1979
2,Melissa,701,1979
3,Sarah,658,1979
4,Michelle,646,1979
5,Amanda,585,1979
6,Kelly,576,1979
7,Lisa,571,1979
8,Nicole,569,1979
9,Kylie,525,1979
10,Belinda,519,1979
11,Kristy,452,1979
12,Emma,400,1979
13,Natalie,386,1979
14,Amy,364,1979
15,Jennifer,361,1979
16,Danielle,354,1979
17,Renee,340,1979
18,Alison,336,1979
19,Angela,334,1979
20,Kate,325,1979
21,Karen,314,1979
22,Melanie,308,1979
23,Rachel,294,1979
24,Elizabeth,278,1979
25,Samantha,265,1979
26,Joanne,257,1979
27,Vanessa,251,1979
28,Kim,250,1979
29,Katrina,241,1979
30,Lauren,241,1979
31,Fiona,238,1979
32,Katherine,228,1979
33,Megan,224,1979
34,Julie,207,1979
35,Jodie,203,1979
36,Jessica,201,1979
37,Brooke,196,1979
38,Catherine,195,1979
39,Louise,193,1979
40,Leanne,184,1979
41,Anna,183,1979
42,Katie,182,1979
43,Kellie,178,1979
44,Linda,173,1979
45,Kathryn,170,1979
46,Sally,168,1979
47,Tanya,167,1979
48,Tracey,167,1979
49,Christine,160,1979
50,Jane,157,1979
51,Naomi,156,1979
52,Erin,153,1979
53,Stacey,151,1979
54,Natasha,147,1979
55,Jacqueline,146,1979
56,Melinda,135,1979
57,Donna,132,1979
58,Susan,132,1979
59,Claire,129,1979
60,Rachael,128,1979
61,Leah,127,1979
62,Tammy,126,1979
63,Alicia,125,1979
64,Jade,125,1979
65,Caroline,119,1979
66,Sandra,117,1979
67,Sharon,117,1979
68,Helen,116,1979
69,Heidi,115,1979
70,Bianca,114,1979
71,Laura,114,1979
72,Simone,113,1979
73,Hayley,112,1979
74,Amber,111,1979
75,Emily,111,1979
76,Maria,111,1979
77,Cassandra,109,1979
78,Shannon,109,1979
79,Mary,99,1979
80,Kathleen,97,1979
81,Olivia,97,1979
82,Alexandra,96,1979
83,Deborah,96,1979
84,Kristie,95,1979
85,Anita,94,1979
86,Kirsty,94,1979
87,Clare,90,1979
88,Renae,86,1979
89,Patricia,85,1979
90,Carly,83,1979
91,Allison,82,1979
92,Bronwyn,81,1979
93,Stephanie,81,1979
94,Tina,80,1979
95,Tamara,78,1979
96,Julia,77,1979
97,Peta,77,1979
98,Tracy,77,1979
99,Tania,76,1979
100,Skye,73,1979
1,Rebecca,985,1978
2,Michelle,810,1978
3,Melissa,675,1978
4,Nicole,666,1978
5,Lisa,622,1978
6,Sarah,602,1978
7,Belinda,593,1978
8,Amanda,571,1978
9,Kylie,539,1978
10,Kelly,531,1978
11,Kristy,436,1978
12,Natalie,429,1978
13,Jennifer,401,1978
14,Emma,387,1978
15,Renee,373,1978
16,Melanie,370,1978
17,Angela,326,1978
18,Karen,324,1978
19,Alison,309,1978
20,Elizabeth,306,1978
21,Danielle,305,1978
22,Joanne,296,1978
23,Amy,294,1978
24,Rachel,293,1978
25,Kate,289,1978
26,Samantha,272,1978
27,Kim,260,1978
28,Vanessa,250,1978
29,Jodie,239,1978
30,Katherine,238,1978
31,Katrina,232,1978
32,Fiona,225,1978
33,Julie,219,1978
34,Megan,214,1978
35,Tanya,201,1978
36,Leanne,199,1978
37,Catherine,194,1978
38,Kathryn,189,1978
39,Linda,185,1978
40,Kellie,176,1978
41,Louise,176,1978
42,Tracey,176,1978
43,Sally,175,1978
44,Anna,174,1978
45,Sharon,173,1978
46,Christine,170,1978
47,Maria,169,1978
48,Donna,158,1978
49,Melinda,157,1978
50,Natasha,156,1978
51,Naomi,154,1978
52,Jacqueline,151,1978
53,Katie,149,1978
54,Rachael,149,1978
55,Susan,146,1978
56,Brooke,144,1978
57,Leah,137,1978
58,Jane,133,1978
59,Peta,133,1978
60,Stacey,133,1978
61,Emily,131,1978
62,Tammy,130,1978
63,Simone,129,1978
64,Lauren,127,1978
65,Cassandra,126,1978
66,Olivia,126,1978
67,Erin,124,1978
68,Tracy,124,1978
69,Helen,123,1978
70,Sandra,119,1978
71,Deborah,118,1978
72,Jessica,118,1978
73,Kirsty,114,1978
74,Caroline,113,1978
75,Heidi,112,1978
76,Tamara,111,1978
77,Amber,104,1978
78,Claire,104,1978
79,Bianca,99,1978
80,Laura,99,1978
81,Kristie,98,1978
82,Alexandra,96,1978
83,Renae,96,1978
84,Allison,94,1978
85,Shannon,94,1978
86,Wendy,94,1978
87,Kathleen,92,1978
88,Mary,89,1978
89,Stephanie,88,1978
90,Tina,87,1978
91,Alicia,86,1978
92,Felicity,85,1978
93,Suzanne,83,1978
94,Patricia,80,1978
95,Georgina,79,1978
96,Jade,79,1978
97,Sonia,79,1978
98,Christina,78,1978
99,Anita,76,1978
100,Skye,76,1978
1,Rebecca,973,1977
2,Melissa,742,1977
3,Nicole,734,1977
4,Michelle,733,1977
5,Amanda,654,1977
6,Kylie,597,1977
7,Sarah,586,1977
8,Belinda,582,1977
9,Lisa,521,1977
10,Natalie,489,1977
11,Kelly,438,1977
12,Karen,388,1977
13,Jennifer,374,1977
14,Melanie,354,1977
15,Renee,353,1977
16,Kristy,345,1977
17,Angela,322,1977
18,Emma,322,1977
19,Alison,316,1977
20,Elizabeth,310,1977
21,Joanne,306,1977
22,Rachel,293,1977
23,Kim,281,1977
24,Samantha,273,1977
25,Vanessa,252,1977
26,Danielle,245,1977
27,Amy,241,1977
28,Jodie,240,1977
29,Leanne,234,1977
30,Catherine,233,1977
31,Fiona,233,1977
32,Katherine,227,1977
33,Kate,223,1977
34,Julie,222,1977
35,Tanya,219,1977
36,Sally,215,1977
37,Melinda,212,1977
38,Louise,203,1977
39,Megan,201,1977
40,Anna,186,1977
41,Kathryn,186,1977
42,Linda,183,1977
43,Katrina,182,1977
44,Sharon,182,1977
45,Kellie,173,1977
46,Maria,171,1977
47,Jacqueline,168,1977
48,Tracey,163,1977
49,Natasha,162,1977
50,Jane,158,1977
51,Susan,155,1977
52,Brooke,154,1977
53,Donna,150,1977
54,Rachael,149,1977
55,Christine,146,1977
56,Simone,145,1977
57,Tammy,142,1977
58,Naomi,137,1977
59,Katie,135,1977
60,Cassandra,132,1977
61,Helen,131,1977
62,Sandra,131,1977
63,Tracy,127,1977
64,Deborah,124,1977
65,Heidi,120,1977
66,Stacey,115,1977
67,Laura,113,1977
68,Wendy,113,1977
69,Jessica,112,1977
70,Shannon,112,1977
71,Caroline,108,1977
72,Leah,108,1977
73,Kristie,107,1977
74,Kirsty,106,1977
75,Peta,103,1977
76,Allison,102,1977
77,Alexandra,100,1977
78,Suzanne,98,1977
79,Tamara,97,1977
80,Alicia,95,1977
81,Emily,95,1977
82,Claire,94,1977
83,Kathleen,91,1977
84,Mary,90,1977
85,Bronwyn,89,1977
86,Justine,86,1977
87,Sonia,86,1977
88,Felicity,84,1977
89,Anita,83,1977
90,Monique,83,1977
91,Amber,82,1977
92,Bianca,82,1977
93,Erin,82,1977
94,Jaime,82,1977
95,Lauren,82,1977
96,Tina,80,1977
97,Georgina,79,1977
98,Sara,78,1977
99,Stephanie,78,1977
100,Renae,75,1977
1,Rebecca,904,1976
2,Michelle,864,1976
3,Melissa,772,1976
4,Nicole,747,1976
5,Kylie,702,1976
6,Belinda,688,1976
7,Amanda,633,1976
8,Lisa,533,1976
9,Natalie,513,1976
10,Karen,446,1976
11,Sarah,430,1976
12,Jennifer,405,1976
13,Angela,396,1976
14,Emma,351,1976
15,Melanie,341,1976
16,Joanne,336,1976
17,Rachel,329,1976
18,Kim,313,1976
19,Kelly,311,1976
20,Elizabeth,309,1976
21,Renee,302,1976
22,Fiona,301,1976
23,Jodie,299,1976
24,Danielle,285,1976
25,Alison,281,1976
26,Vanessa,278,1976
27,Julie,274,1976
28,Samantha,272,1976
29,Leanne,267,1976
30,Kristy,254,1976
31,Tanya,249,1976
32,Megan,239,1976
33,Sharon,238,1976
34,Catherine,229,1976
35,Tracey,229,1976
36,Susan,214,1976
37,Sally,211,1976
38,Katherine,201,1976
39,Katrina,201,1976
40,Linda,201,1976
41,Christine,197,1976
42,Kathryn,197,1976
43,Louise,192,1976
44,Melinda,191,1976
45,Donna,180,1976
46,Maria,177,1976
47,Amy,176,1976
48,Simone,172,1976
49,Jacqueline,167,1976
50,Natasha,164,1976
51,Tracy,164,1976
52,Jane,162,1976
53,Anna,161,1976
54,Helen,150,1976
55,Rachael,148,1976
56,Deborah,144,1976
57,Kate,141,1976
58,Tammy,141,1976
59,Kellie,137,1976
60,Sandra,135,1976
61,Suzanne,127,1976
62,Tamara,124,1976
63,Naomi,117,1976
64,Wendy,112,1976
65,Kirsty,111,1976
66,Shannon,111,1976
67,Heidi,105,1976
68,Peta,104,1976
69,Caroline,101,1976
70,Cassandra,100,1976
71,Kathleen,100,1976
72,Tina,99,1976
73,Brooke,98,1976
74,Leah,98,1976
75,Katie,97,1976
76,Patricia,93,1976
77,Tania,93,1976
78,Sonia,92,1976
79,Bronwyn,91,1976
80,Anne,90,1976
81,Janelle,89,1976
82,Sara,89,1976
83,Laura,88,1976
84,Stephanie,88,1976
85,Renae,87,1976
86,Allison,86,1976
87,Monique,84,1976
88,Claire,82,1976
89,Mary,82,1976
90,Carolyn,80,1976
91,Cindy,80,1976
92,Amber,79,1976
93,Anita,79,1976
94,Georgina,79,1976
95,Bianca,78,1976
96,Jessica,78,1976
97,Kerry,78,1976
98,Paula,78,1976
99,Joanna,76,1976
100,Felicity,73,1976
1,Michelle,904,1975
2,Nicole,821,1975
3,Kylie,780,1975
4,Melissa,752,1975
5,Rebecca,743,1975
6,Belinda,653,1975
7,Lisa,620,1975
8,Amanda,499,1975
9,Karen,481,1975
10,Natalie,463,1975
11,Sarah,454,1975
12,Jennifer,416,1975
13,Rachel,374,1975
14,Angela,367,1975
15,Samantha,355,1975
16,Joanne,348,1975
17,Vanessa,334,1975
18,Julie,333,1975
19,Kelly,329,1975
20,Leanne,326,1975
21,Fiona,302,1975
22,Emma,300,1975
23,Jodie,299,1975
24,Melanie,293,1975
25,Sharon,290,1975
26,Catherine,289,1975
27,Kim,287,1975
28,Elizabeth,286,1975
29,Tracy,278,1975
30,Danielle,275,1975
31,Alison,274,1975
32,Megan,264,1975
33,Tracey,252,1975
34,Tanya,251,1975
35,Louise,231,1975
36,Susan,226,1975
37,Donna,224,1975
38,Sally,224,1975
39,Linda,213,1975
40,Simone,207,1975
41,Kellie,206,1975
42,Christine,203,1975
43,Maria,203,1975
44,Renee,202,1975
45,Katherine,194,1975
46,Jacqueline,193,1975
47,Natasha,190,1975
48,Deborah,184,1975
49,Jane,183,1975
50,Melinda,182,1975
51,Kathryn,179,1975
52,Katrina,174,1975
53,Sandra,166,1975
54,Rachael,160,1975
55,Kristy,153,1975
56,Helen,147,1975
57,Anna,145,1975
58,Naomi,141,1975
59,Kirsty,137,1975
60,Tammy,133,1975
61,Suzanne,119,1975
62,Wendy,119,1975
63,Cassandra,115,1975
64,Peta,115,1975
65,Tina,115,1975
66,Heidi,114,1975
67,Kate,114,1975
68,Anne,109,1975
69,Paula,105,1975
70,Amy,104,1975
71,Patricia,103,1975
72,Mary,102,1975
73,Tania,102,1975
74,Kathleen,101,1975
75,Caroline,99,1975
76,Stephanie,98,1975
77,Sonia,97,1975
78,Kerrie,96,1975
79,Tamara,96,1975
80,Bronwyn,95,1975
81,Cindy,95,1975
82,Kerry,94,1975
83,Renae,93,1975
84,Allison,92,1975
85,Kristen,92,1975
86,Leah,92,1975
87,Toni,90,1975
88,Alexandra,89,1975
89,Debbie,88,1975
90,Janine,87,1975
91,Shannon,87,1975
92,Monique,84,1975
93,Penelope,83,1975
94,Anita,81,1975
95,Justine,81,1975
96,Georgina,80,1975
97,Vicki,80,1975
98,Felicity,79,1975
99,Julia,77,1975
100,Jodi,76,1975
1,Michelle,1057,1974
2,Kylie,1013,1974
3,Nicole,892,1974
4,Melissa,757,1974
5,Rebecca,731,1974
6,Belinda,729,1974
7,Lisa,639,1974
8,Amanda,572,1974
